[2023-11-29 09:32:33,576][root][INFO] - Experiment name: xgb_regression_da_only_hyperopt_tune``
[2023-11-29 09:34:21,160][hyperopt.tpe][INFO] - TPE using 389/389 trials with best loss -0.170108
[2023-11-29 09:34:21,581][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001729 seconds
[2023-11-29 09:34:21,581][hyperopt.tpe][INFO] - TPE using 390/390 trials with best loss -0.170108
[2023-11-29 09:34:21,829][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001805 seconds
[2023-11-29 09:34:21,829][hyperopt.tpe][INFO] - TPE using 391/391 trials with best loss -0.170108
[2023-11-29 09:34:22,215][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001738 seconds
[2023-11-29 09:34:22,215][hyperopt.tpe][INFO] - TPE using 392/392 trials with best loss -0.170108
[2023-11-29 09:34:22,256][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001779 seconds
[2023-11-29 09:34:22,256][hyperopt.tpe][INFO] - TPE using 393/393 trials with best loss -0.170108
[2023-11-29 09:34:22,713][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001757 seconds
[2023-11-29 09:34:22,713][hyperopt.tpe][INFO] - TPE using 394/394 trials with best loss -0.170108
[2023-11-29 09:34:23,100][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001682 seconds
[2023-11-29 09:34:23,101][hyperopt.tpe][INFO] - TPE using 395/395 trials with best loss -0.170108
[2023-11-29 09:34:23,507][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2023-11-29 09:34:23,508][hyperopt.tpe][INFO] - TPE using 396/396 trials with best loss -0.170108
[2023-11-29 09:34:23,543][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001718 seconds
[2023-11-29 09:34:23,543][hyperopt.tpe][INFO] - TPE using 397/397 trials with best loss -0.170108
[2023-11-29 09:34:23,954][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001818 seconds
[2023-11-29 09:34:23,955][hyperopt.tpe][INFO] - TPE using 398/398 trials with best loss -0.170108
[2023-11-29 09:34:24,493][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001762 seconds
[2023-11-29 09:34:24,494][hyperopt.tpe][INFO] - TPE using 399/399 trials with best loss -0.170108
[2023-11-29 09:34:24,899][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001761 seconds
[2023-11-29 09:34:24,899][hyperopt.tpe][INFO] - TPE using 400/400 trials with best loss -0.170108
[2023-11-29 09:34:25,305][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001738 seconds
[2023-11-29 09:34:25,305][hyperopt.tpe][INFO] - TPE using 401/401 trials with best loss -0.170108
[2023-11-29 09:34:25,710][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001698 seconds
[2023-11-29 09:34:25,710][hyperopt.tpe][INFO] - TPE using 402/402 trials with best loss -0.170108
[2023-11-29 09:34:26,119][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.007178 seconds
[2023-11-29 09:34:26,122][hyperopt.tpe][INFO] - TPE using 403/403 trials with best loss -0.170108
[2023-11-29 09:34:26,585][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001728 seconds
[2023-11-29 09:34:26,585][hyperopt.tpe][INFO] - TPE using 404/404 trials with best loss -0.170108
[2023-11-29 09:34:27,042][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001684 seconds
[2023-11-29 09:34:27,042][hyperopt.tpe][INFO] - TPE using 405/405 trials with best loss -0.170108
[2023-11-29 09:34:27,494][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001682 seconds
[2023-11-29 09:34:27,494][hyperopt.tpe][INFO] - TPE using 406/406 trials with best loss -0.170108
[2023-11-29 09:34:27,949][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001796 seconds
[2023-11-29 09:34:27,949][hyperopt.tpe][INFO] - TPE using 407/407 trials with best loss -0.170108
[2023-11-29 09:34:28,351][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001757 seconds
[2023-11-29 09:34:28,351][hyperopt.tpe][INFO] - TPE using 408/408 trials with best loss -0.170108
[2023-11-29 09:34:28,753][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001855 seconds
[2023-11-29 09:34:28,754][hyperopt.tpe][INFO] - TPE using 409/409 trials with best loss -0.170108
[2023-11-29 09:34:29,193][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001853 seconds
[2023-11-29 09:34:29,193][hyperopt.tpe][INFO] - TPE using 410/410 trials with best loss -0.170108
[2023-11-29 09:34:29,634][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001691 seconds
[2023-11-29 09:34:29,634][hyperopt.tpe][INFO] - TPE using 411/411 trials with best loss -0.170108
[2023-11-29 09:34:30,077][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001791 seconds
[2023-11-29 09:34:30,078][hyperopt.tpe][INFO] - TPE using 412/412 trials with best loss -0.170108
[2023-11-29 09:34:30,518][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001689 seconds
[2023-11-29 09:34:30,518][hyperopt.tpe][INFO] - TPE using 413/413 trials with best loss -0.170108
[2023-11-29 09:34:30,958][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001683 seconds
[2023-11-29 09:34:30,959][hyperopt.tpe][INFO] - TPE using 414/414 trials with best loss -0.170108
[2023-11-29 09:34:31,397][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001738 seconds
[2023-11-29 09:34:31,398][hyperopt.tpe][INFO] - TPE using 415/415 trials with best loss -0.170108
[2023-11-29 09:34:31,837][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001904 seconds
[2023-11-29 09:34:31,838][hyperopt.tpe][INFO] - TPE using 416/416 trials with best loss -0.170108
[2023-11-29 09:34:32,276][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001695 seconds
[2023-11-29 09:34:32,277][hyperopt.tpe][INFO] - TPE using 417/417 trials with best loss -0.170108
[2023-11-29 09:34:32,682][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001683 seconds
[2023-11-29 09:34:32,683][hyperopt.tpe][INFO] - TPE using 418/418 trials with best loss -0.170108
[2023-11-29 09:34:33,077][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001761 seconds
[2023-11-29 09:34:33,078][hyperopt.tpe][INFO] - TPE using 419/419 trials with best loss -0.170108
[2023-11-29 09:34:33,492][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001748 seconds
[2023-11-29 09:34:33,492][hyperopt.tpe][INFO] - TPE using 420/420 trials with best loss -0.170108
[2023-11-29 09:34:33,893][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001695 seconds
[2023-11-29 09:34:33,893][hyperopt.tpe][INFO] - TPE using 421/421 trials with best loss -0.170108
[2023-11-29 09:34:34,327][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001792 seconds
[2023-11-29 09:34:34,327][hyperopt.tpe][INFO] - TPE using 422/422 trials with best loss -0.170108
[2023-11-29 09:34:34,592][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001800 seconds
[2023-11-29 09:34:34,593][hyperopt.tpe][INFO] - TPE using 423/423 trials with best loss -0.170108
[2023-11-29 09:34:34,967][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001678 seconds
[2023-11-29 09:34:34,967][hyperopt.tpe][INFO] - TPE using 424/424 trials with best loss -0.170108
[2023-11-29 09:34:35,403][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001674 seconds
[2023-11-29 09:34:35,404][hyperopt.tpe][INFO] - TPE using 425/425 trials with best loss -0.170108
[2023-11-29 09:34:35,461][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001678 seconds
[2023-11-29 09:34:35,462][hyperopt.tpe][INFO] - TPE using 426/426 trials with best loss -0.170108
[2023-11-29 09:34:35,912][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001672 seconds
[2023-11-29 09:34:35,913][hyperopt.tpe][INFO] - TPE using 427/427 trials with best loss -0.170108
[2023-11-29 09:34:36,363][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001719 seconds
[2023-11-29 09:34:36,364][hyperopt.tpe][INFO] - TPE using 428/428 trials with best loss -0.170108
[2023-11-29 09:34:36,816][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001677 seconds
[2023-11-29 09:34:36,817][hyperopt.tpe][INFO] - TPE using 429/429 trials with best loss -0.170108
[2023-11-29 09:34:36,901][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001719 seconds
[2023-11-29 09:34:36,901][hyperopt.tpe][INFO] - TPE using 430/430 trials with best loss -0.170108
[2023-11-29 09:34:36,956][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001670 seconds
[2023-11-29 09:34:36,957][hyperopt.tpe][INFO] - TPE using 431/431 trials with best loss -0.170108
[2023-11-29 09:34:37,349][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001758 seconds
[2023-11-29 09:34:37,349][hyperopt.tpe][INFO] - TPE using 432/432 trials with best loss -0.170108
[2023-11-29 09:34:37,747][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001672 seconds
[2023-11-29 09:34:37,748][hyperopt.tpe][INFO] - TPE using 433/433 trials with best loss -0.170108
[2023-11-29 09:34:37,991][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001778 seconds
[2023-11-29 09:34:37,991][hyperopt.tpe][INFO] - TPE using 434/434 trials with best loss -0.170108
[2023-11-29 09:34:38,429][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001796 seconds
[2023-11-29 09:34:38,430][hyperopt.tpe][INFO] - TPE using 435/435 trials with best loss -0.170108
[2023-11-29 09:34:38,498][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001680 seconds
[2023-11-29 09:34:38,499][hyperopt.tpe][INFO] - TPE using 436/436 trials with best loss -0.170108
[2023-11-29 09:34:38,593][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001678 seconds
[2023-11-29 09:34:38,593][hyperopt.tpe][INFO] - TPE using 437/437 trials with best loss -0.170108
[2023-11-29 09:34:39,043][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001681 seconds
[2023-11-29 09:34:39,044][hyperopt.tpe][INFO] - TPE using 438/438 trials with best loss -0.170108
[2023-11-29 09:34:39,469][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001666 seconds
[2023-11-29 09:34:39,470][hyperopt.tpe][INFO] - TPE using 439/439 trials with best loss -0.170108
[2023-11-29 09:34:39,628][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001811 seconds
[2023-11-29 09:34:39,628][hyperopt.tpe][INFO] - TPE using 440/440 trials with best loss -0.170108
[2023-11-29 09:34:39,676][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001683 seconds
[2023-11-29 09:34:39,677][hyperopt.tpe][INFO] - TPE using 441/441 trials with best loss -0.170108
[2023-11-29 09:34:40,202][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001797 seconds
[2023-11-29 09:34:40,202][hyperopt.tpe][INFO] - TPE using 442/442 trials with best loss -0.170108
[2023-11-29 09:34:40,606][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001763 seconds
[2023-11-29 09:34:40,606][hyperopt.tpe][INFO] - TPE using 443/443 trials with best loss -0.170108
[2023-11-29 09:34:41,045][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001744 seconds
[2023-11-29 09:34:41,045][hyperopt.tpe][INFO] - TPE using 444/444 trials with best loss -0.170108
[2023-11-29 09:34:41,319][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001793 seconds
[2023-11-29 09:34:41,319][hyperopt.tpe][INFO] - TPE using 445/445 trials with best loss -0.170108
[2023-11-29 09:34:41,416][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001856 seconds
[2023-11-29 09:34:41,417][hyperopt.tpe][INFO] - TPE using 446/446 trials with best loss -0.170108
[2023-11-29 09:34:41,853][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001676 seconds
[2023-11-29 09:34:41,853][hyperopt.tpe][INFO] - TPE using 447/447 trials with best loss -0.170108
[2023-11-29 09:34:41,911][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001727 seconds
[2023-11-29 09:34:41,912][hyperopt.tpe][INFO] - TPE using 448/448 trials with best loss -0.170108
[2023-11-29 09:34:42,318][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001722 seconds
[2023-11-29 09:34:42,319][hyperopt.tpe][INFO] - TPE using 449/449 trials with best loss -0.170108
[2023-11-29 09:34:42,367][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001707 seconds
[2023-11-29 09:34:42,368][hyperopt.tpe][INFO] - TPE using 450/450 trials with best loss -0.170108
[2023-11-29 09:34:42,535][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001682 seconds
[2023-11-29 09:34:42,535][hyperopt.tpe][INFO] - TPE using 451/451 trials with best loss -0.170108
[2023-11-29 09:34:42,979][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001733 seconds
[2023-11-29 09:34:42,979][hyperopt.tpe][INFO] - TPE using 452/452 trials with best loss -0.170108
[2023-11-29 09:34:43,540][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001801 seconds
[2023-11-29 09:34:43,540][hyperopt.tpe][INFO] - TPE using 453/453 trials with best loss -0.170108
[2023-11-29 09:34:43,960][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001781 seconds
[2023-11-29 09:34:43,961][hyperopt.tpe][INFO] - TPE using 454/454 trials with best loss -0.170108
[2023-11-29 09:34:44,321][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001817 seconds
[2023-11-29 09:34:44,321][hyperopt.tpe][INFO] - TPE using 455/455 trials with best loss -0.170108
[2023-11-29 09:34:44,408][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001679 seconds
[2023-11-29 09:34:44,409][hyperopt.tpe][INFO] - TPE using 456/456 trials with best loss -0.170108
[2023-11-29 09:34:44,812][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001674 seconds
[2023-11-29 09:34:44,813][hyperopt.tpe][INFO] - TPE using 457/457 trials with best loss -0.170108
[2023-11-29 09:34:44,840][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001729 seconds
[2023-11-29 09:34:44,841][hyperopt.tpe][INFO] - TPE using 458/458 trials with best loss -0.170108
[2023-11-29 09:34:45,220][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001755 seconds
[2023-11-29 09:34:45,221][hyperopt.tpe][INFO] - TPE using 459/459 trials with best loss -0.170108
[2023-11-29 09:34:45,638][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001783 seconds
[2023-11-29 09:34:45,638][hyperopt.tpe][INFO] - TPE using 460/460 trials with best loss -0.170108
[2023-11-29 09:34:46,028][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001714 seconds
[2023-11-29 09:34:46,028][hyperopt.tpe][INFO] - TPE using 461/461 trials with best loss -0.170108
[2023-11-29 09:34:46,171][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001875 seconds
[2023-11-29 09:34:46,172][hyperopt.tpe][INFO] - TPE using 462/462 trials with best loss -0.170108
[2023-11-29 09:34:46,277][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001792 seconds
[2023-11-29 09:34:46,277][hyperopt.tpe][INFO] - TPE using 463/463 trials with best loss -0.170108
[2023-11-29 09:34:46,729][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001712 seconds
[2023-11-29 09:34:46,730][hyperopt.tpe][INFO] - TPE using 464/464 trials with best loss -0.170108
[2023-11-29 09:34:47,128][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001692 seconds
[2023-11-29 09:34:47,128][hyperopt.tpe][INFO] - TPE using 465/465 trials with best loss -0.170108
[2023-11-29 09:34:47,536][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001766 seconds
[2023-11-29 09:34:47,536][hyperopt.tpe][INFO] - TPE using 466/466 trials with best loss -0.170108
[2023-11-29 09:34:47,578][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001802 seconds
[2023-11-29 09:34:47,578][hyperopt.tpe][INFO] - TPE using 467/467 trials with best loss -0.170108
[2023-11-29 09:34:47,975][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001771 seconds
[2023-11-29 09:34:47,976][hyperopt.tpe][INFO] - TPE using 468/468 trials with best loss -0.170108
[2023-11-29 09:34:48,039][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001663 seconds
[2023-11-29 09:34:48,040][hyperopt.tpe][INFO] - TPE using 469/469 trials with best loss -0.170108
[2023-11-29 09:34:48,410][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001817 seconds
[2023-11-29 09:34:48,411][hyperopt.tpe][INFO] - TPE using 470/470 trials with best loss -0.170108
[2023-11-29 09:34:48,811][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001694 seconds
[2023-11-29 09:34:48,811][hyperopt.tpe][INFO] - TPE using 471/471 trials with best loss -0.170108
[2023-11-29 09:34:48,968][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001657 seconds
[2023-11-29 09:34:48,968][hyperopt.tpe][INFO] - TPE using 472/472 trials with best loss -0.170108
[2023-11-29 09:34:49,415][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001666 seconds
[2023-11-29 09:34:49,415][hyperopt.tpe][INFO] - TPE using 473/473 trials with best loss -0.170108
[2023-11-29 09:34:49,547][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001660 seconds
[2023-11-29 09:34:49,548][hyperopt.tpe][INFO] - TPE using 474/474 trials with best loss -0.170108
[2023-11-29 09:34:49,967][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001713 seconds
[2023-11-29 09:34:49,967][hyperopt.tpe][INFO] - TPE using 475/475 trials with best loss -0.170108
[2023-11-29 09:34:50,492][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001824 seconds
[2023-11-29 09:34:50,493][hyperopt.tpe][INFO] - TPE using 476/476 trials with best loss -0.170108
[2023-11-29 09:34:50,885][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001671 seconds
[2023-11-29 09:34:50,886][hyperopt.tpe][INFO] - TPE using 477/477 trials with best loss -0.170108
[2023-11-29 09:34:50,934][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001714 seconds
[2023-11-29 09:34:50,934][hyperopt.tpe][INFO] - TPE using 478/478 trials with best loss -0.170108
[2023-11-29 09:34:51,175][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001662 seconds
[2023-11-29 09:34:51,176][hyperopt.tpe][INFO] - TPE using 479/479 trials with best loss -0.170108
[2023-11-29 09:34:51,589][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001671 seconds
[2023-11-29 09:34:51,589][hyperopt.tpe][INFO] - TPE using 480/480 trials with best loss -0.170108
[2023-11-29 09:34:51,656][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001670 seconds
[2023-11-29 09:34:51,656][hyperopt.tpe][INFO] - TPE using 481/481 trials with best loss -0.170108
[2023-11-29 09:34:52,024][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001702 seconds
[2023-11-29 09:34:52,025][hyperopt.tpe][INFO] - TPE using 482/482 trials with best loss -0.170108
[2023-11-29 09:34:52,097][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001660 seconds
[2023-11-29 09:34:52,097][hyperopt.tpe][INFO] - TPE using 483/483 trials with best loss -0.170108
[2023-11-29 09:34:52,522][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001680 seconds
[2023-11-29 09:34:52,522][hyperopt.tpe][INFO] - TPE using 484/484 trials with best loss -0.170108
[2023-11-29 09:34:52,571][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001682 seconds
[2023-11-29 09:34:52,571][hyperopt.tpe][INFO] - TPE using 485/485 trials with best loss -0.170108
[2023-11-29 09:34:53,152][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001813 seconds
[2023-11-29 09:34:53,153][hyperopt.tpe][INFO] - TPE using 486/486 trials with best loss -0.170108
[2023-11-29 09:34:53,516][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001710 seconds
[2023-11-29 09:34:53,517][hyperopt.tpe][INFO] - TPE using 487/487 trials with best loss -0.170108
[2023-11-29 09:34:53,919][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001707 seconds
[2023-11-29 09:34:53,920][hyperopt.tpe][INFO] - TPE using 488/488 trials with best loss -0.170108
[2023-11-29 09:34:54,251][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.050403 seconds
[2023-11-29 09:34:54,252][hyperopt.tpe][INFO] - TPE using 489/489 trials with best loss -0.170108
